userName;score;at;content;Unnamed: 4;Unnamed: 5;score_ SH.;score_1;score_2;score_3;score_4;score_5;Unnamed: 5_Baik;Unnamed: 4_14/10/2024 17.02
Widi AriskQi;5;16/10/2024 06.55;Terbaik;14/10/2024 17.02;Baik;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE
Andi Saepul;5;16/10/2024 06.51;Mantap poll;14/10/2024 17.02;Baik;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE
Rinaldi Damanik;5;16/10/2024 06.50;Sangat cocok untuk Anda;14/10/2024 17.02;Baik;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE
Riko Inderson;1;16/10/2024 06.49;Semakin buruk Update story sampai berjam-jam;14/10/2024 17.02;Baik;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE
Aditya Pratama;5;16/10/2024 06.48;Tidak biasa melihat vidio+foto;14/10/2024 17.02;Baik;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE
Krisna hadi Saputra;1;16/10/2024 06.47;postingan cuman muter-muter sinyal susah pokoknya kalo buka instagram, sedangkan buat apk lainnya lancar mohon di tindak lanjutkan;14/10/2024 17.02;Baik;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE
Rifki Juniar;5;16/10/2024 06.47;Bagus;14/10/2024 17.02;Baik;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE
mayang ana putri;4;16/10/2024 06.41;Gimana ini kok ig saya gk bisa memuat kabar baru ya,,, tolong di tindak lanjutin. Makasih 🙏🙏;14/10/2024 17.02;Baik;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;TRUE
Holy Church;4;16/10/2024 06.40;BerD0a BerSyukur Memuji dan Menyembah TUHAN YESUS KRISTUS penuh KUASA Ajaib Hebat Dahsyat dan Luarbiasa Selalu memberi Mujizat keSelamatan KeSehatan Pemulihan Ekonomi keuangan Ber-limpah2 dalam kehidupanmu Amin 🙏 By Yehuda Aput Saputra;14/10/2024 17.02;Baik;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;TRUE
Rian Saya;5;16/10/2024 06.37;bagus;14/10/2024 17.02;Baik;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE
Putri Molamahu;5;16/10/2024 06.34;Bagus;14/10/2024 17.02;Baik;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE
Ibnu Okta setyawan;5;16/10/2024 06.34;🗿;14/10/2024 17.02;Baik;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE
Icut Chan9878;5;16/10/2024 06.33;Bgus;14/10/2024 17.02;Baik;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE
muhammad Fikry;5;16/10/2024 06.30;Sangat baik;14/10/2024 17.02;Baik;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE
Outter;1;16/10/2024 06.30;Ni kenapa dah Instagram aneh, akun gw kena suspend 2× padahal ga ngapa-ngapain, upload foto aja jarang, apanya yang melanggar komunitas coba, masa gw harus upload tiap hari gitu stres, plis lah perbaiki masa tiap buka Instagram harus ngajuin banding mulu, pegel kepala di suruh selfi kanan kiri atas bawah;14/10/2024 17.02;Baik;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE
Marcel Simanjuntak;5;16/10/2024 06.27;Keren;14/10/2024 17.02;Baik;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE
Frans Tra;5;16/10/2024 06.27;Sangat baik Skali☺️☺️☺️;14/10/2024 17.02;Baik;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE
ganesha kebumen;5;16/10/2024 06.23;I Love This App;14/10/2024 17.02;Baik;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE
Babon 137;4;16/10/2024 06.21;Jossss;14/10/2024 17.02;Baik;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;TRUE
Syifa Islami Auliya Qolbi;4;16/10/2024 06.18;tidak bisa mereplay foto untuk (balasan anda);14/10/2024 17.02;Baik;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;TRUE
Purnama Wati;5;16/10/2024 06.15;Instagram make a foto & video be amazing 😊👍😍;14/10/2024 17.02;Baik;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE
Wisnu Ramdhani123;5;16/10/2024 06.12;Bgus;14/10/2024 17.02;Baik;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE
Hadi Prasetio;2;16/10/2024 06.12;Lag leg;14/10/2024 17.02;Baik;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;TRUE
Fir Ajjach;5;16/10/2024 06.07;Aplikasi ini sangat mudah dan ngebantu bangetz;14/10/2024 17.02;Baik;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE
Kiya;5;16/10/2024 06.07;Kerenn;14/10/2024 17.02;Baik;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE
Ninda Noveanda;4;16/10/2024 06.03;Mantap;14/10/2024 17.02;Baik;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;TRUE
Riska Anggraeni;1;16/10/2024 06.01;Baru install lagi ga bisa masuk ke akun lama, error terus;14/10/2024 17.02;Baik;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE
Sapri Tikka;5;16/10/2024 06.01;membantu dalam Pekerjaan;14/10/2024 17.02;Baik;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE
Siti Rabiah;5;16/10/2024 05.54;Aplikasinya sangat bagus, tapi saya belum download 😅;14/10/2024 17.02;Baik;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE
Jaina Intan;1;16/10/2024 05.47;instgram banyak masalah saya baru membuat akun sudah diajukan banding padahal saya membuat akun pribadi tolong selesai masalah ini pihak instgram😓;14/10/2024 17.02;Baik;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE
Haikal Maulana;5;16/10/2024 05.45;Suka;14/10/2024 17.02;Baik;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE
Jiro Harutogin (Asher);5;16/10/2024 05.40;Saya suka aplimasi ini;14/10/2024 17.02;Baik;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE
Sunu Handoko;5;16/10/2024 05.38;Instagram memang mantap, semoga akun saya bisa bermanfaat buat banyak orang. Amin;14/10/2024 17.02;Baik;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE
Adi Purnama;5;16/10/2024 05.33;Macet;14/10/2024 17.02;Baik;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE
Nando Padilah Fajar;5;16/10/2024 05.31;Yang make Telkomsel apa Ig nya ngeleg?;14/10/2024 17.02;Baik;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE
Bedul Pusing;4;16/10/2024 05.27;kadang bagus sinyal nya kadang jelek;14/10/2024 17.02;Baik;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;TRUE
Yusuf Arifin;1;16/10/2024 05.16;IG sekarang jadi aplikasi busuk.;14/10/2024 17.02;Baik;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE
Salman777 Salman666;5;16/10/2024 05.15;Mantapppp;14/10/2024 17.02;Baik;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE
27_ Raja Alfa Destianto;1;16/10/2024 05.15;Tiba tiba banyak banget akun yang ke suspend tanpa alasan yang jelas!!;14/10/2024 17.02;Baik;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE
Hasna Inha;5;16/10/2024 05.15;Sangat bagus dan sangat membantu;14/10/2024 17.02;Baik;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE
febry ciungg;5;16/10/2024 05.12;Ok;14/10/2024 17.02;Baik;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE
Rizal Assenttuli;5;16/10/2024 05.09;Mantp;14/10/2024 17.02;Baik;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE
Sopi Sopiyanti;4;16/10/2024 05.06;Kenpa saya udah 1 Minggu tidak bisa menggunakan aplikasi Instagram ini;14/10/2024 17.02;Baik;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;TRUE
Mc Dhoni;4;16/10/2024 05.01;Ini app kalo blum update pasti ngebug;14/10/2024 17.02;Baik;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;TRUE
Gober Prihatin;5;16/10/2024 04.58;Aplikasi yg ssngat bagus;14/10/2024 17.02;Baik;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE
Muhammad Siddiq;5;16/10/2024 04.58;🚀🚀;14/10/2024 17.02;Baik;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE
sadar Sadar Sadar;1;16/10/2024 04.57;Instagram ini model lama.. Saya tdk bisa mencari efek terbaru;14/10/2024 17.02;Baik;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE
Irmawati Suhari;5;16/10/2024 04.52;Good;14/10/2024 17.02;Baik;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE
Gtau Y;1;16/10/2024 04.51;Saya sangat kecewa kenapa Instagram meloloskan postingan mengarah ke seksual apalagi yg posting akun anak-anak , dengan tag ajakan seksual, Instagram ini kan banyak dikonsumsi dari anak-anak hingga orang dewasa,jadi lebih di perketat tentang postingan yang mengarah ke seksual, seharusnya di blokir jangan hanya di hapus postingan nya Krn si pemilik akun bisa memposting kembali.;14/10/2024 17.02;Baik;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE
Keyla Keyla;5;16/10/2024 04.50;Saya sangat suka dengan instagram;14/10/2024 17.02;Baik;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE
Sanusi;4;16/10/2024 04.49;Bagus;14/10/2024 17.02;Baik;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;TRUE
Rahmat hendry Hendry;5;16/10/2024 04.45;menjelajah;14/10/2024 17.02;Baik;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE
Ahmad Jaenudin;5;16/10/2024 04.39;IG best;14/10/2024 17.02;Baik;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE
Nur Rahma;5;16/10/2024 04.37;Karena bagus dan bisa untk mencari teman atau membuat postingan tentang sesuatu yang kita mau;14/10/2024 17.02;Baik;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE
Yudha Prasetyo;5;16/10/2024 04.34;Mantap mantap;14/10/2024 17.02;Baik;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE
Nadya Anom;1;16/10/2024 04.31;Ngelag trosssss gaguna semuanya patah2 udah di update masih patah2 pdahal buka aplikasi lain lancar2 aja;14/10/2024 17.02;Baik;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE
addiwijaya27;5;16/10/2024 04.26;Aplikasi nya keren banget;14/10/2024 17.02;Baik;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE
Slamet Riayadi;5;16/10/2024 04.25;Ok;14/10/2024 17.02;Baik;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE
Mery Durakal;5;16/10/2024 04.22;Gaga;14/10/2024 17.02;Baik;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE
octa Tya;5;16/10/2024 04.10;Luar biasa;14/10/2024 17.02;Baik;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE
Abdul Kahpi;5;16/10/2024 04.08;The best for evers;14/10/2024 17.02;Baik;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE
Usman Fauzi;5;16/10/2024 04.02;Terima kasih Instagram;14/10/2024 17.02;Baik;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE
rani rudi;5;16/10/2024 04.01;Mantab x;14/10/2024 17.02;Baik;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE
Adom Abah adom;1;16/10/2024 04.01;Bgus Memuas kn;14/10/2024 17.02;Baik;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE
LOW LOW;5;16/10/2024 03.53;Ok;14/10/2024 17.02;Baik;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE
Dasim Damara;5;16/10/2024 03.50;Ok;14/10/2024 17.02;Baik;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE
Emah Suhaemah;5;16/10/2024 03.47;Ok;14/10/2024 17.02;Baik;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE
Eka Novita fitri;1;16/10/2024 03.44;kenapasih gak bisa buat akun !!! huuu Instagram sekarang makin jelek👎👎👎;14/10/2024 17.02;Baik;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE
Shafa Nadia;4;16/10/2024 03.44;Lumayan;14/10/2024 17.02;Baik;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;TRUE
Mashudi Munandar 9913;3;16/10/2024 03.38;Bisa gak sih, fitur kirim post ke temen itu nama akun jangan deket deket, dan pfp nya jangan bulet bulet, sering kepencet akun orang lain pas mau kirim pake 1 tangan, akhirnya kekirim ke orang lain juga;14/10/2024 17.02;Baik;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;TRUE
Khusni Yatin;5;16/10/2024 03.35;Kenapa sudah 5hari ini tidak bisa buat story vidio gak bisa buat postingan/release?;14/10/2024 17.02;Baik;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE
Candra Suga;5;16/10/2024 03.34;Bagus;14/10/2024 17.02;Baik;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE
Sri Wati;5;16/10/2024 03.33;Asik yaa;14/10/2024 17.02;Baik;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE
sayang Oki;5;16/10/2024 03.31;Cika;14/10/2024 17.02;Baik;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE
S R M;5;16/10/2024 03.24;Semoga segera dapat monetisasi dari Instagram.. Suka main Instagram apalagi fiture di Instagram makin banyak yang bagus dan free..;14/10/2024 17.02;Baik;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE
Master boy;5;16/10/2024 03.22;Aplikasi nya bagus dan cerah ayu download aplikasi nya;14/10/2024 17.02;Baik;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE
Ade Setiawan;5;16/10/2024 03.18;Mantap jiwa;14/10/2024 17.02;Baik;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE
Rio Putra;5;16/10/2024 03.14;Bagus;14/10/2024 17.02;Baik;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE
Dimas Saputra;1;16/10/2024 03.10;Gabisa di buka cok,ngelag ig nya padahal gua ada paket data napa ga bisa di buka mala loding Mulu lah Cok kesel gua;14/10/2024 17.02;Baik;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE
Rafa Gagah;1;16/10/2024 03.03;padahal kouta gw lancar tapi di apk nya malah ngelag aneh;14/10/2024 17.02;Baik;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE
Exhe;5;16/10/2024 03.02;Nice;14/10/2024 17.02;Baik;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE
Nurman Syah;1;16/10/2024 02.55;Sudah 3 hari jaringan di instagram lag parah padahal buat streaming di youtube atau tiktok sinyal lancar saja;14/10/2024 17.02;Baik;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE
Andhi Ka;4;16/10/2024 02.54;Ig ku kenapa gk bisa masuk;14/10/2024 17.02;Baik;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;TRUE
Balda Ch Pelafu;5;16/10/2024 02.53;keren;14/10/2024 17.02;Baik;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE
Muziyanti YAnti;5;16/10/2024 02.49;Aplikasi bgus;14/10/2024 17.02;Baik;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE
didik_ cahyo;1;16/10/2024 02.47;Muter muter terus gak jelas lelet;14/10/2024 17.02;Baik;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE
ANNISS MASDIN;5;16/10/2024 02.44;Bagus;14/10/2024 17.02;Baik;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE
Agung Priana;4;16/10/2024 02.43;Mntab;14/10/2024 17.02;Baik;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;TRUE
Puri Wulandari;1;16/10/2024 02.40;karena saya tidak bisa masukkkk😠😠😠;14/10/2024 17.02;Baik;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE
swag king;1;16/10/2024 02.38;video reels patah patah, sering frame drop;14/10/2024 17.02;Baik;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE
Abdul Rahman;5;16/10/2024 02.33;sangat bagus 👍;14/10/2024 17.02;Baik;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE
Agustina Huby;5;16/10/2024 02.32;Trimakasih aplikasi ini sangat menolong saya;14/10/2024 17.02;Baik;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE
Tina Gondangdua;4;16/10/2024 02.31;banyak konten yang bermanfaat inspiratif;14/10/2024 17.02;Baik;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;TRUE
Kadek Buana;1;16/10/2024 02.25;Dahlah akun ku hilang gara gara Instagram 😔😔;14/10/2024 17.02;Baik;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE
Falen Tina;5;16/10/2024 02.22;Sangat tertarik dengan APL ini;14/10/2024 17.02;Baik;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE
yuriko;5;16/10/2024 02.20;Sangat Bagus;14/10/2024 17.02;Baik;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE
Puji Wahyuni;1;16/10/2024 02.20;Kenapa ya aku tuh mau buat akun Instagram yang baru ehhh malah ada kesalahan teknis bikin emosi aja padahal udah beberapa kali aku coba tapi hasil nya nihil padahal udah aku mulai ulang 😑;14/10/2024 17.02;Baik;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE
Aji Pranoto;5;16/10/2024 02.15;Saya sangat suka bermain Instagram,sebab menambah wawasan & pengetahuan berita2;14/10/2024 17.02;Baik;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE
Kentang Kentang;1;16/10/2024 02.08;apelikasi nya tidak berguna bagi kerakyatan yang dipimpin oleh keadilan sosial ketuhanan ketuhanan yang maha esa;14/10/2024 17.02;Baik;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE
Umam Kasdu;5;16/10/2024 02.08;The bast;14/10/2024 17.02;Baik;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE
febrianti diah hapsari;3;16/10/2024 02.00;Aku memanfaatkan Instagram dengan mengikuti kuis , pada waktu itu aku ikutan kuis dan menjawab gatau kenapa katanya komenku akan dihapus tapi aku seharian gabisa buka IG aku mau mengajukan banding mau bilang salahku dimana tapi dengan IG tidak salah dianggap salah akhirnya aku terima saja cuma tetepa aja ga terima ikutan kuis jawab pertanyaan inii bukan komen di akun orang yang hate komen mohon deh jgn begini ya IG semoga kedepan lebih baik lagi;14/10/2024 17.02;Baik;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;TRUE
Setiyana Yana;5;16/10/2024 01.55;Mantap.;14/10/2024 17.02;Baik;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE
Abdul Rahman;3;16/10/2024 01.48;tolong dev, ini punya force close teross;14/10/2024 17.02;Baik;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;TRUE
Ilham Taufik;5;16/10/2024 01.42;Gimana cara nya biar bisa lagi😭🥺;14/10/2024 17.02;Baik;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE
Nuri Agustina;1;16/10/2024 01.32;👎;14/10/2024 17.02;Baik;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE
Heri Yanto;1;16/10/2024 01.26;abis upgrade malah lemot. maaf ini mah;14/10/2024 17.02;Baik;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE
Ryan Patric John;1;16/10/2024 01.25;Setiap posting foto sekarang knp jadi gak bisa lagi fitur landscape pada semua nya harus fitur potrait 😠 Tolong di perbaiki apk Instagram nya semakin lama semakin di update malah kek ngebung kya begini sialan 😡🤬 sama juga kalo mau me repost tag orang gak ada musik nya;14/10/2024 17.02;Baik;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE
Alim Kjr;1;16/10/2024 01.20;Instagram terkenal karena eveknya bukan aplikasinya ya hhahahkwkwkw 🤣🤣 kasian hahaha.;14/10/2024 17.02;Baik;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE
Udin Mahpudin;5;16/10/2024 01.20;Saya senang;14/10/2024 17.02;Baik;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE
wahyu Lenchu;2;16/10/2024 01.20;Kenapa reels nya ga bisa discroll / di refresh;14/10/2024 17.02;Baik;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;TRUE
Candy Bear;1;16/10/2024 01.19;Stress. Reels aja dibatasi;14/10/2024 17.02;Baik;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE
Sulis Lope;5;16/10/2024 01.09;Sangat bagus;14/10/2024 17.02;Baik;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE
Niel aja;5;16/10/2024 01.08;Selalu seru dan exited menggunakan layanan aplikasi instagram dengan kualitas gambar dan video yang jernih;14/10/2024 17.02;Baik;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE
Gandhi Pratama;2;16/10/2024 01.07;Ig Belum berguna di aku, Caranya dapet uang di ig gimana yak?;14/10/2024 17.02;Baik;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;TRUE
Melisa;2;16/10/2024 01.07;Tlong lah udh brkali2 nglporin gk ada balesan knpa gabisa liat story orang cuma loading trus aplg pas nnton reels cuma muter2 doang pdhl Kouta sinyal ada bgus2 gliran buka apk lain lncar2 aja cuma Ig doang yg bug ini gmn tlong yaaa!!! GK nyaman bgt;14/10/2024 17.02;Baik;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;TRUE
Siap Sipaling;5;16/10/2024 01.06;Best;14/10/2024 17.02;Baik;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE
SUPRIYANTO YSB;5;16/10/2024 01.04;👍;14/10/2024 17.02;Baik;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE
Thea Setiawati;5;16/10/2024 01.00;Oke...;14/10/2024 17.02;Baik;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE
Putri Meccasafa;2;16/10/2024 00.59;gaa bisa buka sg , macet² pdhl sinyal full;14/10/2024 17.02;Baik;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;TRUE
Wawa Yua;5;16/10/2024 00.59;Bagus sekaliiiiiiiiiiiiiiiiii!!!!!!!!!!!!!!!!;14/10/2024 17.02;Baik;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE
Muhammad Raihan;3;16/10/2024 00.54;"ini kenapa ya? semenjak di update jaringannya jadi nge lag"" padahal waktu saya buka aplikasi lain itu jaringanny lancar tolong pihak instagram";14/10/2024 17.02;Baik;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;TRUE
Minda Yanti;5;16/10/2024 00.42;Saya sangat suka;14/10/2024 17.02;Baik;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE
M A A;5;16/10/2024 00.33;👍;14/10/2024 17.02;Baik;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE
Gradiana Stellamaris;1;16/10/2024 00.33;REELSNYA GA BISA DIREFRESH!!?? UDAH BOLAK BALIK MASIH NONTON VIDEO YANG SAMA. KENAPA SIH!????;14/10/2024 17.02;Baik;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE
Rongi Saputra;5;16/10/2024 00.32;Saya hanya pedagang kecil-kecilan;14/10/2024 17.02;Baik;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE
febrian hattu;5;16/10/2024 00.31;💕;14/10/2024 17.02;Baik;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE
Muslimin Asry;3;16/10/2024 00.25;Boleh;14/10/2024 17.02;Baik;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;TRUE
Jonathan Aditya;5;16/10/2024 00.22;Bagus dan teruskan perkembangan nya;14/10/2024 17.02;Baik;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE
Fatkhul Go;5;16/10/2024 00.21;Aku suka pakai aplikasi ini;14/10/2024 17.02;Baik;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE
Eli Darni;5;16/10/2024 00.20;Bagus;14/10/2024 17.02;Baik;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE
Dimas Nur;1;16/10/2024 00.19;Ampas sering ngebug;14/10/2024 17.02;Baik;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE
Sapph Ikangoreng;1;16/10/2024 00.18;udh di refresh tapi masih sama aja postingan nya 😹;14/10/2024 17.02;Baik;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE
Eka vidia Fatmawati;1;16/10/2024 00.17;sering ngebug;14/10/2024 17.02;Baik;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE
P. Tegak;5;16/10/2024 00.08;Puji Tuhan... Engkau beri aku waktu hidup di era yang serba canggih seperti saat ini, sehingga bisa berbagi sukacita kepada teman, sahabat, kerabat, saudara, dan siapa saja tanpa batas🤲🤲🤲🙏;14/10/2024 17.02;Baik;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE
Maulidya AlHanafie;4;16/10/2024 00.00;Kenapa sering ngadat ya padahal sinyal bagus data bnyak;14/10/2024 17.02;Baik;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;TRUE
